id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
30531585,the williamsburg artist's pad,6349101,michael,brooklyn,williamsburg,40.71058,-73.93912,entire home/apt,111,5,1,2018-12-08,0.14,1,0
30531695,boho tranquil room in bushwick/ridgewood,227682707,michelle,queens,ridgewood,40.70383,-73.91171,private room,60,2,2,2018-12-30,0.29,1,0
30533273,your own little apartment in new york,140497439,margarita,manhattan,washington heights,40.83658,-73.94088,entire home/apt,55,7,2,2019-04-20,0.33,1,0
30533835,"quiet, comfortable and clean bedroom on uws",9930986,julio,manhattan,upper west side,40.80152,-73.96673,private room,110,1,0,0,0.0,1,0
30535180,cozy poet’s room in central manhattan,14254368,jiaoyang,manhattan,murray hill,40.7503,-73.97747,private room,75,4,0,0,0.0,1,87
30537221,spacious beautifully designed modern 2-bedroom,3137237,oleg,manhattan,morningside heights,40.81068,-73.9582,entire home/apt,175,1,1,2018-12-30,0.16,1,0
30537849,new garden apt in the heart of park slope,21527486,michele,brooklyn,park slope,40.673,-73.97721,entire home/apt,211,3,8,2019-06-11,1.2,1,90
30537851,upper west side 3-bedroom,81009456,carolina,manhattan,upper west side,40.80368,-73.96662,entire home/apt,133,1,2,2018-12-29,0.28,1,0
30539100,clean airy 1-bedroom apartment in gowanus,227915163,stephen,brooklyn,gowanus,40.66871,-73.99038,entire home/apt,70,6,1,2018-12-10,0.14,1,0
30539229,heart of little italy / soho,49223549,michael,manhattan,little italy,40.72007,-73.99695,entire home/apt,250,1,0,0,0.0,1,0
30539902,sunny 1br in williamsburg/greenpoint,4169001,lani,brooklyn,williamsburg,40.72006,-73.94593,entire home/apt,175,5,0,0,0.0,1,0
30540323,nyc east village doorman unit with private rooftop,55403309,justin,manhattan,east village,40.7249,-73.98174,entire home/apt,240,3,1,2019-01-03,0.16,2,0
30541377,beautiful private room in harlem/hamilton height,60939718,tisya,manhattan,harlem,40.82576,-73.94454,private room,43,5,1,2018-12-20,0.15,1,0
30541439,brooklyn room with empire state building view,56665831,perrine,brooklyn,bedford-stuyvesant,40.68947,-73.95269,private room,99,5,1,2019-01-02,0.16,1,0
30541504,"spacious, sunny room in hip neighbourhood!",21132706,gjermund,brooklyn,bedford-stuyvesant,40.69492,-73.94958,private room,50,3,0,0,0.0,1,25
30542320,clean music/film themed bedroom,212466724,estevan,brooklyn,bushwick,40.68667,-73.9154,private room,37,5,0,0,0.0,1,0
30551020,2br in williamsburg | one block from hewes jmz,2324779,erik,brooklyn,williamsburg,40.70898,-73.95391,entire home/apt,250,6,1,2018-12-31,0.16,1,0
30551807,bedford ave apartment,229229020,alexandra,brooklyn,greenpoint,40.72109,-73.95403,entire home/apt,115,7,3,2019-03-23,0.48,1,11
30553339,spacious brooklyn apartment,229115651,jeremy,brooklyn,bushwick,40.69632,-73.92908,private room,50,5,0,0,0.0,1,0
30554355,all you need- cozy east village 1 bd apt.,9994745,kimberly,manhattan,east village,40.72367,-73.98244,entire home/apt,175,2,2,2019-02-17,0.32,1,2
30554810,railroad 2 bdr apartment,70065270,iryna,manhattan,east harlem,40.789,-73.94798,entire home/apt,90,3,1,2019-01-01,0.16,1,0
30555709,spacious sanctuary -great neighborhood/city center,229255407,jose,manhattan,midtown,40.74551,-73.98744,entire home/apt,150,1,4,2019-01-20,0.57,1,5
30555898,"nice, clean and quiet place in williamsburg",12715154,leo,brooklyn,williamsburg,40.71954,-73.9461,private room,100,5,1,2019-01-01,0.16,2,0
30557569,convenient east village apartment,9047774,katrina,manhattan,east village,40.73009,-73.98884,entire home/apt,150,4,0,0,0.0,1,0
30557789,spacious private room with in room movie theater,4599529,luke,brooklyn,williamsburg,40.71673,-73.94948,private room,65,2,1,2018-12-15,0.15,1,95
30558005,penthouse apartment in the heart of williamsburg,22591930,matthew,brooklyn,williamsburg,40.71901,-73.96303,private room,70,2,1,2019-01-01,0.16,1,0
30558097,warm cozy apt in brooklyn,229269352,neil,brooklyn,bedford-stuyvesant,40.68879,-73.9534,private room,120,2,2,2019-01-01,0.3,1,89
30558219,master bedroom w/priv bathroom in heart of bedstuy,1313385,dania,brooklyn,bedford-stuyvesant,40.68548,-73.93145,private room,90,3,2,2019-06-17,2.0,1,1
30559544,cozy home,195024580,mikael,brooklyn,williamsburg,40.72066,-73.95726,entire home/apt,150,7,2,2019-03-11,0.32,1,8
30559819,urban oasis ii,2522815,tricia,brooklyn,sunset park,40.66356,-73.99368,entire home/apt,150,2,0,0,0.0,2,29
30561846,brand new studio,35256210,bruno,queens,long island city,40.75038,-73.94069,entire home/apt,200,4,0,0,0.0,1,0
30561958,vibey artist studio - heart of lower east side,35435470,martha nicole,manhattan,lower east side,40.72149,-73.98918,entire home/apt,99,1,3,2019-01-27,0.49,1,0
30562360,spacious apartment in the heart of manhattan,12076120,victoria,manhattan,west village,40.74005,-74.00525,entire home/apt,205,2,0,0,0.0,1,157
30563655,best location -time square-javits- spacious 2beds.,229288524,yan,manhattan,hell's kitchen,40.75569,-73.99111,entire home/apt,128,5,0,0,0.0,2,142
30565063,private bedroom on newly renovated apartment,61560050,bárbara,brooklyn,bushwick,40.70279,-73.91347,private room,55,2,2,2019-01-01,0.32,1,0
30566489,"2-bedroom bright duplex, heart of williamsburg",3933608,harsha,brooklyn,williamsburg,40.71713,-73.9622,entire home/apt,280,3,0,0,0.0,1,0
30567265,a gem in bushwick,61107296,jessica,queens,ridgewood,40.70732,-73.91491,private room,65,1,3,2019-01-02,0.47,1,0
30567765,"bedstuy is the best, where i rest my chest",9334241,george,brooklyn,bedford-stuyvesant,40.68079,-73.94719,entire home/apt,150,2,2,2019-05-19,0.64,1,177
30568497,comfy haven,229325672,linda,manhattan,upper west side,40.77648,-73.97895,entire home/apt,195,3,11,2019-06-19,1.71,1,13
30570943,summer 50% off sale - 4 min walk to times square,227340438,andrew,manhattan,hell's kitchen,40.75833,-73.9919,entire home/apt,240,2,14,2019-06-11,1.98,1,156
30580115,spacious artsy private bedroom,9572607,nicole,manhattan,lower east side,40.72176,-73.98825,private room,150,1,8,2019-06-09,2.07,3,0
30580668,clinton hill studio,2948760,ian,brooklyn,clinton hill,40.68554,-73.96651,entire home/apt,120,3,3,2019-04-27,0.47,1,0
30580793,beautifully renovated mid century modern bedroom,152386567,alexandra-katherine,manhattan,lower east side,40.72189,-73.99133,private room,150,1,16,2019-07-06,2.25,2,20
30581572,sun-lit room in the heart of soho,62398329,begüm,manhattan,soho,40.72183,-73.99903,private room,90,1,0,0,0.0,1,0
30582797,modern chic studio,38256284,daniyal,manhattan,chelsea,40.74322,-73.99547,entire home/apt,250,1,1,2018-12-30,0.16,1,0
30584054,sunny private room in the heart of brooklyn.,104813064,kate,brooklyn,kensington,40.64637,-73.97593,private room,56,1,6,2019-02-22,0.88,1,0
30584271,"superbig beautiful room,clean manhattan 30min.",229421782,sunny,brooklyn,east flatbush,40.64743,-73.94356,private room,43,3,3,2019-03-21,0.43,2,58
30584721,gorgeous good vibes one bedroom in greenpoint,5221013,mario,brooklyn,greenpoint,40.7205,-73.94717,entire home/apt,80,3,2,2019-05-25,0.47,1,3
30584948,all girls studio apt.,145041366,anchal,manhattan,kips bay,40.74374,-73.97998,entire home/apt,200,7,0,0,0.0,1,90
30585278,"bright, warm & wonderful bedroom in greenpoint",5214227,tasha,brooklyn,greenpoint,40.72386,-73.9506,private room,90,2,1,2019-05-19,0.59,1,63
30585355,hollywood inn,229431423,yolanda,brooklyn,crown heights,40.6737,-73.91608,private room,100,1,1,2019-01-06,0.16,1,89
30586349,open view on manhattan,105622510,manny,manhattan,east harlem,40.79179,-73.93524,private room,52,2,10,2019-06-15,1.6,1,5
30586563,"charming, quiet prewar apt in midtown, manhattan",107374902,liam,manhattan,midtown,40.75426,-73.96524,entire home/apt,182,3,5,2019-06-30,0.8,1,41
30587285,spice island  nook,224042160,pettrina,brooklyn,east flatbush,40.65051,-73.94969,private room,35,1,3,2019-01-01,0.44,3,69
30587338,spacious 2 bedroom near central park,44886301,dayane,manhattan,upper east side,40.76991,-73.95327,private room,175,3,0,0,0.0,2,0
30588600,private bedroom and bathroom in upper manhattan,34464182,dahilil,manhattan,harlem,40.82769,-73.94758,private room,100,5,4,2019-05-26,1.04,1,89
30589552,clean & spacious apt. 2 min. to subway,24594462,fatima,manhattan,east harlem,40.79519,-73.94543,entire home/apt,135,2,2,2019-06-08,1.67,2,2
30589865,vanlife in nyc!  perfect for minimal travelers!,20902952,michael,brooklyn,red hook,40.67204,-74.00792,entire home/apt,120,2,1,2019-05-05,0.45,1,157
30590265,charming private apartment near brooklyn museum1br,229181517,rose,brooklyn,crown heights,40.67179,-73.95363,entire home/apt,125,3,18,2019-07-01,2.61,1,96
30591122,cosy private bedroom in williamsburg!,229469300,alisa,brooklyn,williamsburg,40.70855,-73.95072,private room,55,2,2,2019-05-10,0.75,2,4
30592546,spacious bronx apartment near bronx zoo,229480146,marcelina,bronx,tremont,40.84289,-73.88773,entire home/apt,40,2,17,2019-06-28,2.7,1,107
30593615,spacious and sun-soaked luxury 1br,22374232,chuck,brooklyn,williamsburg,40.71051,-73.96564,entire home/apt,145,2,0,0,0.0,1,4
30593639,amazing luxury loft in williamsburg,1443812,luciana,brooklyn,williamsburg,40.71101,-73.96439,entire home/apt,190,4,2,2019-01-20,0.32,2,128
30594607,cozy apartment in hell’s kitchen,75998293,nicolas,manhattan,hell's kitchen,40.76475,-73.98662,private room,160,8,1,2019-05-07,0.48,1,64
30596912,warm & sweet private bedroom,104167105,max,manhattan,upper west side,40.78484,-73.97862,private room,120,2,8,2019-02-18,1.15,1,0
30640875,traditional yet modern home away from home,229554591,kelsang,queens,sunnyside,40.73571,-73.91837,private room,49,1,1,2019-01-19,0.18,2,0
30642253,1 bedroom+1 bath in artsy modern williamsburg ny,44152990,olivia,brooklyn,williamsburg,40.71894,-73.96187,private room,90,3,4,2019-04-25,0.6,1,11
30643610,small clean cosy minimalist female only -bushwick,94113622,darlene,brooklyn,bushwick,40.70138,-73.92365,private room,50,7,1,2019-05-26,0.68,2,48
30644741,huge master bedroom in prime financial district,57094235,kellie,manhattan,financial district,40.7086,-74.01376,private room,100,8,1,2019-01-03,0.16,1,0
30655067,skyline views in williamsburg 4br,85315237,matthew,brooklyn,williamsburg,40.70971,-73.94804,private room,50,4,1,2018-12-27,0.15,1,0
30658563,spacious and cozy room with washer and dryer,34957489,sarahi,manhattan,harlem,40.83175,-73.94692,private room,45,4,0,0,0.0,1,7
30659261,quiet and spacious south williamsburg one bedroom,2199778,emily,brooklyn,williamsburg,40.70839,-73.9547,entire home/apt,150,3,6,2019-07-03,0.95,1,4
30661098,bed-stuy gem with cozy entire floor of brownstone,45534171,mariana,brooklyn,bedford-stuyvesant,40.68425,-73.92214,entire home/apt,200,7,2,2019-04-23,0.32,1,31
30661174,private room in heart of brooklyn!,189876110,joy,brooklyn,crown heights,40.67616,-73.9404,private room,59,1,2,2018-12-25,0.29,1,0
30662701,cosy private room in luxury condo,229578317,rose,manhattan,hell's kitchen,40.76348,-73.99391,private room,125,1,5,2019-07-03,0.73,1,38
30663246,"greenpoint summer stunner, perfect for families",229577914,james,brooklyn,greenpoint,40.72681,-73.95359,entire home/apt,150,5,1,2018-12-31,0.16,1,48
30663568,"chic, quiet, convenient east village one-bedroom",193420283,daniel,manhattan,east village,40.73079,-73.98117,entire home/apt,240,2,7,2019-06-18,1.01,1,0
30666207,"beautiful, unique apartment in brooklyn heights",5494184,annette,brooklyn,brooklyn heights,40.69423,-73.99728,entire home/apt,140,7,1,2019-01-05,0.16,1,5
30670056,sunny williamsburg loft ☀️,14559352,jamis,brooklyn,williamsburg,40.71064,-73.9614,entire home/apt,150,3,4,2019-03-23,0.63,2,0
30672441,brooklyn pvt bedroom with an amazing rooftop!,229588502,nat,brooklyn,williamsburg,40.71251,-73.96062,private room,80,3,0,0,0.0,1,0
30674177,cozy brooklyn studio apartment!,51908924,lily,brooklyn,crown heights,40.67471,-73.9616,entire home/apt,85,3,2,2019-04-15,0.32,1,19
30675713,"modern studio in heart of crown heights, brooklyn",72944476,micah,brooklyn,crown heights,40.67013,-73.95375,entire home/apt,100,1,15,2019-02-17,2.17,1,0
30676471,sofa-bed in a modern and cozy apartment in harlem,229450070,gianluca,manhattan,harlem,40.82398,-73.93815,shared room,45,2,15,2019-06-05,2.28,1,96
30676992,entire bushwick studio,141735689,jocelyn,brooklyn,bushwick,40.69227,-73.91724,entire home/apt,100,3,3,2019-05-27,0.42,1,0
30677218,luxury chelsea 1 bed full service with balconies,24865062,danielle,manhattan,chelsea,40.7416,-73.99782,entire home/apt,300,4,2,2019-01-02,0.3,1,17
30685679,home in nyc 1 br apartment midtown retreat,2239610,tanya,manhattan,hell's kitchen,40.756,-73.99804,entire home/apt,165,5,10,2019-07-06,1.47,1,31
30687132,"sunny, cozy apartment in chinatown/les",12101562,suea,manhattan,two bridges,40.71114,-73.99977,entire home/apt,175,2,0,0,0.0,1,0
30688621,a little sanctuary,16358757,nelmir,brooklyn,crown heights,40.67685,-73.94405,entire home/apt,80,5,5,2019-06-24,0.81,1,8
30688867,"artistic, cozy space in convenient williamsburg",879277,marnie,brooklyn,williamsburg,40.70874,-73.95873,shared room,70,2,4,2019-06-02,0.59,1,135
30689655,light drenched brooklyn haven,13108315,max,brooklyn,park slope,40.67409,-73.97546,entire home/apt,100,8,3,2019-04-30,0.48,1,7
30690149,upscale artsy apartment in brooklyn - free parking,22205488,allie,brooklyn,crown heights,40.6751,-73.91035,entire home/apt,100,2,7,2019-03-11,1.03,1,0
30690804,cosy apt,43053304,ali,manhattan,upper east side,40.77778,-73.94893,entire home/apt,120,5,1,2019-02-24,0.22,1,0
30691717,soho loft experience,229732503,natalie,manhattan,soho,40.72446,-73.99966,private room,165,7,0,0,0.0,1,88
30691909,spacious 1 br home in hell's kitchen,1319214,nick,manhattan,hell's kitchen,40.76333,-73.98917,entire home/apt,172,4,3,2019-02-21,0.42,1,0
30692246,private room 1 block from m train in ridgewood,84011138,aimar,queens,ridgewood,40.70792,-73.89546,private room,55,3,7,2019-07-07,1.08,1,188
30692398,large bright room in the heart of bushwick,51431600,aurélie,brooklyn,bushwick,40.70134,-73.92111,private room,50,5,1,2019-01-03,0.16,1,0
30692462,bright 2-bedroom in brooklyn,229737810,cameron,brooklyn,bedford-stuyvesant,40.68006,-73.94711,entire home/apt,125,3,1,2019-01-02,0.16,1,95
30694626,clinton hill quiet stylish 2 bedroom,541486,max,brooklyn,bedford-stuyvesant,40.68736,-73.9564,entire home/apt,160,1,9,2019-06-02,1.39,2,6
30694839,brand new beautiful apartment in williamsburg!,17665952,bree,brooklyn,williamsburg,40.70973,-73.95811,private room,75,7,2,2019-05-19,0.28,1,0
30695144,williamsburg studio,56286886,juan carlos,brooklyn,williamsburg,40.71673,-73.96428,entire home/apt,150,2,4,2019-05-26,0.59,1,12
30695780,heart of upper east side home w/ washer-dryer,2939479,danielle,manhattan,upper east side,40.7751,-73.95294,private room,125,3,2,2019-07-01,0.32,1,23
30697032,a quiet room in greenpoint,72512761,erik,brooklyn,greenpoint,40.72402,-73.94949,private room,75,3,2,2019-07-02,2.0,3,0
30697207,"great room and friendly environment in astoria, ny",229774456,chris,queens,ditmars steinway,40.77383,-73.90558,private room,70,2,4,2019-05-25,0.64,1,89
30703449,"cool, clean and close to all !",228581927,todd,brooklyn,crown heights,40.6775,-73.9634,entire home/apt,180,3,1,2018-12-13,0.14,1,90
30705522,great east village/alphabet city apt!,21010752,zach,manhattan,east village,40.72185,-73.98237,private room,49,4,2,2019-01-26,0.35,2,0
30706240,cozy new york apartment. amazing location!,35179914,juanita,manhattan,harlem,40.82495,-73.94023,entire home/apt,150,5,1,2019-01-11,0.17,1,0
30706271,giant duplex with backyard 20 mins to manhattan!,10045509,rebecca,queens,ditmars steinway,40.77315,-73.9075,entire home/apt,150,5,2,2019-04-02,0.32,1,0
30707567,"sunny, plant-filled & quiet washington heights apt",6769030,dina,manhattan,washington heights,40.83477,-73.94293,private room,75,2,5,2019-06-22,1.76,1,0
30707586,very cozy apartment in brooklyn.,13223221,tatiana,brooklyn,midwood,40.61843,-73.95626,entire home/apt,75,3,1,2019-03-10,0.25,1,0
30708251,prime williamsburg water front modern one-bed,13977477,courtney,brooklyn,williamsburg,40.71643,-73.96443,entire home/apt,99,5,5,2019-06-02,0.81,1,0
30708281,"garden, exotic  lounge apartment",2838058,annette,manhattan,harlem,40.81216,-73.94411,entire home/apt,165,5,0,0,0.0,2,163
30710264,pleasant upper west side studio,79563670,nicole,manhattan,upper west side,40.77888,-73.97967,entire home/apt,100,3,7,2019-07-06,1.04,1,52
30710341,zohar’s apartment,229872448,zohar,manhattan,upper west side,40.78791,-73.97404,entire home/apt,180,5,1,2018-12-26,0.15,1,0
30710462,pop fashion studio,6451056,liz,brooklyn,bushwick,40.69793,-73.93141,entire home/apt,93,3,5,2019-06-02,0.78,1,0
30710954,serene brooklyn brownstone gem,192137090,daniel,brooklyn,gowanus,40.68269,-73.98585,entire home/apt,100,3,13,2019-01-31,1.9,1,0
30711544,"entire place *new apt - nyc, lga, flushing meadows",9096745,corey,queens,elmhurst,40.73383,-73.87346,entire home/apt,299,2,10,2019-06-30,1.47,1,78
30712446,beautiful luxury building studio apartment,10089405,sini,brooklyn,fort greene,40.68643,-73.97873,entire home/apt,120,1,1,2019-01-04,0.16,1,1
30712682,a whimsical stay in the heart of bushwick,133972014,nana,brooklyn,bushwick,40.69979,-73.93158,entire home/apt,130,3,4,2019-06-09,0.63,1,6
30712961,sunny and isolated living room on roosevelt island,229893262,shenqi,manhattan,roosevelt island,40.76564,-73.94528,private room,43,2,1,2018-12-30,0.16,1,50
30713926,bright brooklyn one bedroom,5170481,peter,brooklyn,clinton hill,40.68521,-73.96716,entire home/apt,90,3,5,2019-07-05,2.59,1,50
30714312,clean 2 bedroom home in a safe area near manhattan,191324,keith,queens,sunnyside,40.74942,-73.91491,private room,60,2,4,2019-06-11,2.55,2,2
